"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-02",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-03",,,"0.22",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-04",,,"0.45",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-05",,,"0.69",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-06",,,"0.06",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-08",,,,,,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-09",,,"0.71",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-10",,,"1.19",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-11",,,"1.46",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-12",,,"0.66",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-13",,,"0.50",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-14",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-15",,,"0.10",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-16",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-17",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-18",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-19",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-20",,,"0.05",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-21",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-22",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-23",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-24",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-25",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-26",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-27",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-28",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-29",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-30",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-01-31",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-01",,,"0.02",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-02",,,"0.08",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-03",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-04",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-05",,,"0.19",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-07",,,,,,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-08",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-09",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-10",,,"0.10",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-11",,,"0.20",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-12",,,"0.24",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-13",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-14",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-15",,,"0.02",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-16",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-17",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-18",,,"0.06",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-19",,,"0.24",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-20",,,"0.13",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-21",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-22",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-23",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-24",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-25",,,"0.14",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-26",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-28",,,,,,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-02-29",,,"0.32",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-01",,,"0.54",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-02",,,"0.38",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-03",,,"0.04",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-04",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-05",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-06",,,"0.48",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-07",,,"0.57",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-08",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-09",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-10",,,"0.15",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-11",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-12",,,"0.02",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-13",,,"0.15",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-14",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-15",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-16",,,"0.18",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-17",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-18",,,"2.67",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-19",,,"0.20",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-20",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-21",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-22",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-23",,,"0.08",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-24",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-25",,,"0.41",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-26",,,"0.08",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-27",,,"0.05",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-28",,,"0.46",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-29",,,"0.04",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-30",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-03-31",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-01",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-02",,,"0.08",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-03",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-04",,,"0.07",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-05",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-06",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-07",,,"0.26",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-08",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-09",,,"0.40",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-10",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-11",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-12",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-13",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-14",,,"2.11",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-15",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-16",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-17",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-18",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-19",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-20",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-21",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-22",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-23",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-24",,,"0.08",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-25",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-26",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-27",,,"0.07",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-28",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-29",,,"0.04",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-04-30",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-01",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-02",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-03",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-04",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-05",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-06",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-07",,,"0.10",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-08",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-09",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-10",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-11",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-12",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-13",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-14",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-15",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-16",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-17",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-18",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-20",,,,,,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-25",,,,,,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-26",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-27",,,"0.04",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-28",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-29",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-30",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-05-31",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-01",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-02",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-03",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-04",,,"0.02",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-05",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-06",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-07",,,"0.02",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-08",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-09",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-10",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-11",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-12",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-13",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-14",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-15",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-16",,,"0.12",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-17",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-18",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-19",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-20",,,"0.02",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-21",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-22",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-23",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-24",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-25",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-26",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-27",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-28",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-29",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-06-30",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-01",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-02",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-03",,,"0.05",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-04",,,"0.05",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-05",,,"0.16",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-06",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-07",,,"0.12",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-08",,,"0.05",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-09",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-10",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-11",,,"0.01",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-12",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-13",,,"0.05",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-14",,,"0.09",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-15",,,"0.05",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-16",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-17",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-18",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-19",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-20",,,"0.02",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-21",,,"0.02",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-22",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-23",,,"0.00",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-24",,,"0.03",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-25",,,"0.00","T,,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-26",,,"0.08",",,7,0900",,,,,,,,,,,,,,
"USC00516395","MOANALUA 770, HI US","21.3479","-157.891","9.8","2020-07-27",,,"0.25",",,7,0900",,,,,,,,,,,,,,
